	AveExpr	Coef.(Intercept)	Coef.metadata$cell_typeTh17p	t.(Intercept)	t.metadata$cell_typeTh17p	P.value.(Intercept)	P.value.metadata$cell_typeTh17p	F	F.p.value
ZFP358	0.148928714799138	0.15582885828729	-0.014395982817009	2.60863111710382	-0.166845501826216	0.00954830511462052	0.867604615189921	5.98258780183477	0.00283486990132678
MCOLN1	0.432561242051208	0.40475428573602	0.0580145131755718	4.3022337226931	0.426921078202521	2.2942653142377e-05	0.66974466437692	20.3909117010262	5.00532046616869e-09
PNPLA6	0.85717070903162	0.796001799986743	0.12761858721593	6.91057930609542	0.76704834849918	2.92599906630797e-11	0.443659206474425	53.471509402366	1.42157775220166e-20
XAB2	2.81345759040339	2.86155320352853	-0.100343365512882	17.2596324151121	-0.419012309423005	9.00163593526625e-47	0.675508583019889	276.610770079175	1.11316334400419e-68
PET100	4.10514253837587	4.43118948923534	-0.680241839922637	37.9871615009886	-4.03727435483929	2.5132358326689e-116	6.88006589201623e-05	1197.4201099529	2.7598290904029e-143
STXBP2	6.11515463026513	6.01364592366388	0.211780754779592	87.0808830917667	2.12314601929488	3.42742886620531e-214	0.0345645122507478	7531.92283665229	4.13326870128829e-256
TRAPPC5	3.00868750112269	2.96575582370906	0.0895696866903074	20.8202740210942	0.4353319131829	4.3818394888646e-60	0.663636222164701	428.492640960618	1.90624964997016e-88
CD209C	1.49435551331713	1.38310508144983	0.23210521756487	9.91739674669146	1.1522210764065	3.18551277155683e-20	0.250152470274842	110.915161970345	9.62470879532243e-37
EVI5L	0.245222520602056	0.217445344459315	0.0579523818805392	2.59725727366329	0.479230608879603	0.00986295913410567	0.632125582581702	8.35320442311262	0.000295230913826137
MAP2K7	1.08139331148163	1.10639125517839	-0.0521539832522178	9.76066545817625	-0.318541908462376	1.03260767080369e-19	0.750296742815702	87.448393438274	1.28799191873298e-30
SNAPC2	1.43351375181811	1.67011474165809	-0.493627964414351	10.7526214975403	-2.20027115383384	5.22420414809954e-23	0.0285538370686647	84.2163731707227	1.00225860247612e-29
TIMM44	4.87382314938957	4.77264024848986	0.211101016265579	43.1758420670274	1.32215034385995	2.27698781341998e-130	0.187130632507484	1867.66127285656	1.84506178694044e-169
ELAVL1	4.79115853753063	4.77643273216942	0.030722903271602	63.3032104611488	0.281898474025502	5.21960910717819e-175	0.778216758835351	3871.86971879556	3.58824071319289e-214
CCL25	0.966449655925396	1.02136916930598	-0.114580279714882	6.57309101117511	-0.5105110897287	2.19662149575654e-10	0.610070879906929	37.2772751489913	3.53904160022404e-15
CERS4	1.31340610000309	1.60971427613937	-0.618196914241153	10.3149564617901	-2.74254547576955	1.54976186651218e-21	0.0064649401379863	71.7791634559242	3.53984308824492e-26
ZFP958	2.14313328727966	1.68071108826649	0.964765738948344	9.00971271956373	3.58053688196333	2.527576308831e-17	0.000400137317891868	133.153470138659	4.65277895304126e-42
SHCBP1	7.70397765183921	7.95466245397174	-0.523011457686585	51.9166701768508	-2.36322285792733	1.87687347971067e-151	0.0187578039917593	2430.4712468686	2.07926627251098e-185
ARGLU1	6.40090768734157	6.45579839288858	-0.114520177040535	120.404072636569	-1.47870530031341	5.25337330674149e-255	0.140273875768247	13686.4656338786	3.04467883414879e-294
LIG4	0.703182371831331	0.743189800551245	-0.0834687361782381	6.5158105548656	-0.506641717174652	3.07107004096143e-10	0.612780370402237	36.6259524498109	5.96490022471946e-15
ABHD13	0.794027692133019	0.82362562240083	-0.061751077537161	7.41712819495803	-0.384998358649575	1.24919259933667e-12	0.700512892456886	49.1732903736869	3.48142765725154e-19
GORAB	0.731670228500164	0.747886855397192	-0.0338332503607066	6.41062993690792	-0.200778373027852	5.65154636358779e-10	0.841008650289085	37.7905431882706	2.34844549733817e-15
RAB20	1.03771844163887	0.739191453708582	0.622826089926501	5.00413687488601	2.91908970292414	9.60351498046437e-07	0.00377777193472288	51.6514046176707	5.46153031013551e-20
CARKD	4.92862011805881	5.11066421637006	-0.379804233886787	24.7350174613979	-1.27263269540092	3.05002831077648e-74	0.204139083524383	547.210806572827	1.47771421578356e-100
CARS2	1.86059335307617	1.68816218281336	0.359748484720982	10.1680401997357	1.50013540768997	4.7672260113991e-21	0.134636583827439	121.723218193395	2.21523776560163e-39
ING1	3.52760707233847	3.6414663637621	-0.237548161962966	23.3377183577379	-1.05400377725771	2.886506303248e-69	0.292733846665623	491.367999038255	3.85204701253526e-95
ANKRD10	3.21850891149587	3.13294699612524	0.178510470917137	17.2007444665898	0.678525687021622	1.49951098151782e-46	0.497964295101061	300.069722736278	3.72871672953016e-72
ARHGEF7	1.74546208452178	1.95234348984808	-0.431623075860643	13.3252500109832	-2.03953984381183	4.18699028173237e-32	0.0422767841988905	138.365523569764	3.03739019751168e-43
TUBGCP3	2.46347267391215	2.4619848661555	0.00310405934841185	13.7494068579038	0.0120015406853784	1.17155534071572e-33	0.990432405521287	181.753965129175	2.38010224288088e-52
ATP11A	0.585949268728764	0.575633598536289	0.0215219018404155	5.60780141881833	0.145156182736125	4.67110901331059e-08	0.8846855549333	31.3004276330075	4.56803036518066e-13
PCID2	3.35619152955036	3.32734815109994	0.0601768327382836	18.9691849185769	0.237513419617218	3.40233370606521e-53	0.812421496387121	351.576811845703	3.45615617139414e-79
KIFAP3	1.41187553314042	1.73081887990358	-0.665421370944742	13.4370904348288	-3.57650438724671	1.63481025941802e-32	0.000406097988793039	121.765218762085	2.16459043562095e-39
CUL4A	1.52968989899491	1.60026064725863	-0.147233935226463	10.3958939910528	-0.66219734924025	8.31868461009323e-22	0.508355826896876	95.0480158892243	1.1527992823031e-32
LAMP1	1.77398622693868	1.67459211478627	0.207369010965462	10.7788646611221	0.924094179044583	4.2550037794768e-23	0.356183918198383	125.631347674319	2.61444755044906e-40
DCUN1D2	1.41485603509867	1.42216206763605	-0.0152428016966792	9.17177157394823	-0.0680577112622105	7.8662625078557e-18	0.945785272908058	79.9533042053946	1.56806781792667e-28
SCYL3	1.60564536697793	1.66834711264693	-0.130816591683521	11.4329735503253	-0.620646078459176	2.39484351492066e-25	0.535306241704786	116.454090995353	4.15018904537478e-38
TMCO3	3.61130304744071	3.37943260298847	0.483758481231284	39.5860681313866	3.92315594371044	8.69004475445937e-121	0.000108521216932526	1726.06319457901	9.61379667931527e-165
TFDP1	7.22969927841174	7.10725207725751	0.255465383703064	60.3509095527596	1.50183617877867	2.88471015517977e-169	0.134196836985105	3620.1872483669	5.53540485848571e-210
RASA3	0.754290811680215	1.24889055593208	-1.03189874700029	12.0743810979038	-6.9069447807309	1.33566702896903e-27	2.99132696018657e-11	74.9210413382438	4.30710814435604e-27
BC055324	2.04081967668246	1.91289273323728	0.266897939561887	12.3109230843591	1.18919650140696	1.92379499169142e-28	0.235307753146817	166.360481889125	2.90291683959461e-49
CDC16	3.17309316667489	3.05749585659479	0.24117424405201	18.3222469263483	1.00058083845466	9.08262095912832e-51	0.317840162375585	347.702735762398	1.10110088946374e-78
UPF3A	1.35934562107637	1.56281226584718	-0.424498755277233	10.8286896527931	-2.03635700211066	2.88034827018882e-23	0.0425972233634571	87.2634560702413	1.44734185046387e-30
CHAMP1	2.83139773040571	2.80973001803664	0.045206018611732	16.4550064558942	0.183289727848327	9.59051607903761e-44	0.854695167420055	264.050730933986	9.69702461003245e-67
COPRS	0.659619744022379	0.494232475055655	0.345052575542085	3.70609841068656	1.79134544280207	0.000250815033443166	0.0742511456701448	25.0980654835061	8.42246848996211e-11
FBXO25	0.989054435080572	1.12074523418112	-0.274750588051496	8.04969088454703	-1.36621589710708	1.98922696285825e-14	0.172899862692876	49.3924516768849	2.95263332987661e-19
TDRP	0.493438714148371	0.42138396708966	0.150330047820333	4.07286121942177	1.00594862493801	5.95585389859281e-05	0.315255280956275	22.3483838475647	9.03251042613631e-10
METTL18	2.41488325151436	2.17855873277098	0.49305115421281	10.2612896178627	1.60780381067364	2.3383005147678e-21	0.108935648898759	125.528865299271	2.76405629272037e-40
ERICH1	2.90541189912319	2.53411743254327	0.774643131713487	15.9471714134133	3.37494734681103	7.76124090008418e-42	0.000835976114103181	326.706440793906	6.90788426407875e-76
CLN8	0.67198924868716	0.713742738503441	-0.0871115974584284	7.20693972935225	-0.608966730225522	4.70789650498258e-12	0.5430098029143	44.3968010472624	1.32145233751911e-17
KBTBD11	1.01095844808456	0.790386898468059	0.460185247401328	7.73371995485935	3.11738041221127	1.61605431043485e-13	0.00200254043993409	98.8216431390592	1.17028237629533e-33
SELL	2.47432015165384	0.594306255431637	3.92233115039165	2.9062245291478	13.2791880378272	0.00393209901197511	6.16420951175576e-32	228.753928630385	5.91453875867628e-61
MCPH1	2.53022450042555	2.41867039598052	0.232738779057972	15.2687282281312	1.01719292064383	2.70291091697944e-39	0.309885657057598	245.514766154785	9.12595350916829e-64
AGPAT5	4.27744009332793	4.1065823081769	0.35646588268921	34.272538087007	2.05964374366372	1.80110657356941e-105	0.0402997817308002	1225.86456744502	1.22015788783247e-144
SELP	1.29812382812216	0.154420408754583	2.38614382457983	0.919371015405571	9.83537964854315	0.358644102163219	5.90139461146105e-20	105.725547057186	1.94645884014203e-35
SLC19A2	0.748490682854926	0.537882501933689	0.439398363073084	4.5475311698498	2.57190607363117	7.90110520296821e-06	0.0105979326881367	41.7612500768867	1.021487738417e-16
CCDC181	2.15372369613145	2.04913307196389	0.218210654738074	10.2277881931492	0.754042659603797	3.02131247916097e-21	0.451418193203978	111.251369025727	7.93759589884222e-37
BLZF1	2.21786563961737	1.95792288421872	0.542326611982796	11.8602298960458	2.27439997497037	7.63667524358316e-27	0.0236516587079533	175.909596310236	3.3969613303639e-51
NME7	2.33215071735839	2.71948331290952	-0.8081039763297	14.17801533787	-2.91678681736182	3.08222259784571e-35	0.00380498359431856	146.212638972858	5.47010249768484e-45
ATP1B1	0.515673544086565	0.668642406965306	-0.31914367075421	7.13401459327325	-2.3574077847209	7.41576661002647e-12	0.0190485575489381	31.8470711314391	2.90930009790746e-13
ALG11	4.21620960620664	4.33074852813489	-0.238966096109304	27.3446220540691	-1.0446087241782	2.84169203966189e-83	0.297049308805306	681.085137266721	5.97301681501671e-112
NEK3	0.399879107019958	0.337462716321036	0.130221246781924	3.4156846685042	0.912519644738652	0.000724426656479677	0.362231855468341	16.1472046399455	2.1952769453079e-07
CKAP2	3.31533192252483	3.29542605936104	0.0415302181114998	17.2015479047762	0.150081986948261	1.48910679974077e-46	0.880801321624098	287.590150813633	2.49429872126591e-70
VPS36	6.87906050059271	6.86892962136663	0.0211363667306791	82.2443568298827	0.175208745006489	4.41657619843952e-207	0.861034437404773	6514.54997932775	6.6534923840728e-247
SLC25A15	1.08436382646994	1.41759885372142	-0.695238546064244	10.5990997229121	-3.59880130060871	1.72783400912881e-22	0.000374153805066928	69.5964640488537	1.55666122133781e-25
MRPS31	5.5961550373587	5.5299677434657	0.138088598769578	30.9018642757855	0.534230041978813	5.3775036643017e-95	0.593580155330089	939.205628699541	1.71932977956137e-129
SMIM19	0.510310667661634	0.51290346406334	-0.00540943134168889	4.84373484082707	-0.0353675309758542	2.05007374165655e-06	0.971810321371054	22.302933258799	9.39676269182357e-10
VDAC3	9.17155554210879	9.12212486427358	0.103128752318071	175.954361262578	1.3771846961832	1.78471328009028e-303	0.169487311909508	30053.7594759034	0
POLB	5.61168963120197	5.28778142550887	0.675779709719413	30.2573753625036	2.6771413815923	6.35874476676555e-93	0.00783617488992244	993.717277689034	1.17130256024904e-132
IKBKB	3.30089398347748	3.12506813363676	0.366830909739632	21.8112962574178	1.77254108519431	9.93561168394372e-64	0.0773249797585946	511.251640634921	4.02631301158925e-97
AP3M2	0.63091817217161	0.852619993917835	-0.462543369110829	7.47582111668509	-2.80778758161796	8.58596048188249e-13	0.00531701584467055	33.3280676524098	8.62767645684267e-14
KAT6A	2.84779154537595	3.17098236667795	-0.674283008471804	21.5810736322157	-3.17709233316789	6.92782264043488e-63	0.0016434927285072	365.763356725589	5.35119364984473e-81
AGPAT6	3.7503563061103	3.69801755322744	0.109195959252016	22.3593579961816	0.457093799599474	9.95098868866564e-66	0.647936203415675	493.865528689456	2.15546113007516e-95
GINS4	4.30289293269804	4.23972946006076	0.131779906941101	26.1230648420073	0.562138824617236	4.33268629267543e-79	0.574443437580961	675.127426987942	1.74915411022108e-111
GOLGA7	5.76166363219371	5.81667812360655	-0.114778435321763	47.9964619241633	-0.655696542530283	2.30705160665672e-142	0.512524598439372	2170.69223136256	1.56917796388286e-178
ADAM9	0.769123267369688	0.866424281169996	-0.203002115122944	7.36419184466591	-1.1945475536047	1.74894552281292e-12	0.233212455067017	41.7501231008344	1.03040718826592e-16
TM2D2	5.07523299439924	5.13655188079304	-0.127931489598594	30.2212540154927	-0.521106703698612	8.3217437150842e-93	0.602678927935625	856.354318512198	2.32136853616446e-124
PLEKHA2	3.58889154151929	4.19053997382677	-1.25523773646884	25.8003154342426	-5.3504389886167	5.68989541848838e-78	1.75061997463926e-07	483.150490953205	2.64440515116906e-94
TACC1	1.61724528200878	1.8019636151619	-0.385383572765512	13.4924410422628	-1.99777287087411	1.02572755264613e-32	0.0466487592079632	142.805018129187	3.08878036490103e-44
SFT2D2	2.3113285949137	2.55796761495291	-0.514570617347984	17.1316976117643	-2.3859357433127	2.72780643397611e-46	0.0176592080793505	232.950868092249	1.1385422867119e-61
LETM2	0.68419334310268	0.690138592515433	-0.0124037577676137	5.58774033110809	-0.0695282949768428	5.18654438022267e-08	0.944615679662474	29.4702736762791	2.08968497840455e-12
WHSC1L1	4.61944701346365	4.68625012989106	-0.13937340837374	49.2156028991567	-1.01336445356751	2.9904950901882e-145	0.311707054279229	2260.6033993786	5.39208833843729e-181
PPAPDC1B	2.03906423989668	2.09516744572404	-0.117049853884411	11.6385636955472	-0.450152770427554	4.58898685902122e-26	0.652927137477867	123.302301463315	9.30771505348496e-40
DDHD2	2.64982306861094	2.67488022411118	-0.0522775186695617	19.8594909887047	-0.268712048713188	1.60819883963331e-56	0.788336958668268	371.701692957159	9.67175135887545e-82
BAG4	1.45076323475005	1.48595097543621	-0.0734132719351389	12.0056753844892	-0.410643636048682	2.33952914608211e-27	0.681628565587655	132.015773778024	8.49826953536861e-42
LSM1	5.56612102798063	5.48256186775915	0.174332060893733	45.3374625962558	0.998066168607173	7.26336801261969e-136	0.319055900999155	2034.93243561214	1.26804843689138e-174
ASH2L	2.84979046774223	2.71492065438898	0.281383063830512	21.8498505034163	1.56782535515281	7.18050887070194e-64	0.117981658605827	506.354860621457	1.22216041500549e-96
TIPRL	4.62202844920716	4.79697815752853	-0.365002988584147	46.4861638564439	-2.44884213585415	1.04559587164228e-138	0.0149068564965041	1929.49489021605	2.03821735628738e-171
HGSNAT	0.635288522303861	0.618697109213289	0.0346151783904016	5.38646187050522	0.208641395271349	1.45920975030495e-07	0.834870535693824	29.3971852434901	2.22122561110095e-12
POMK	1.13992222416879	0.825458164671136	0.656076095354809	5.68453771548706	3.12797087120958	3.12180331938399e-08	0.0019339978564383	64.0675640866607	7.08986117105232e-24
FNTA	1.99719242250096	1.90503180758714	0.192277541906538	12.1728761049732	0.850605003633611	5.96932181679144e-28	0.395670806347619	156.753145628671	2.92597665921291e-47
RNF170	1.40732092209317	1.3464147742026	0.127070380491119	9.23822511445718	0.603618308255674	4.85833805696997e-18	0.546555993431775	89.7179712575869	3.10052389639519e-31
THAP1	1.91359585281947	1.9249540429335	-0.0236969434033833	12.8327105442751	-0.109370139338215	2.57211872337112e-30	0.912982427933144	156.280281187179	3.68549529895255e-47
ZFP703	1.56778646338994	0.912314900591903	1.3675305986434	7.25328932729971	7.52723867558554	3.52137228014324e-12	6.17229648326088e-13	177.521594482522	1.62404169738905e-51
ERLIN2	1.05459688601299	0.958464268190367	0.200564454450076	7.09308105412819	1.02759353546581	9.55711543947326e-12	0.304973284996637	59.0180273447567	2.53102047733838e-22
PROSC	2.64881943456075	1.97359258148004	1.40874667189501	11.8217375216323	5.84204788881163	1.04355569324308e-26	1.34771480161814e-08	258.801902098026	6.53020047580958e-66
RAB11FIP1	1.68522990407888	1.84478056968667	-0.332875489397538	15.2809194689826	-1.9089519210961	2.43362351014745e-39	0.0572273850853499	188.941489736159	9.64740873570365e-54
MPC2	6.36284633948513	6.40728899985194	-0.0927220971681705	50.8866284821981	-0.509824863037773	4.05327055364851e-149	0.610551013318403	2452.31169964226	5.91035710071921e-186
EIF4EBP1	7.3288751706863	7.17858273095507	0.313559766345735	60.0184518351264	1.81499240554043	1.32337517052268e-168	0.0705289156700756	3607.08368837243	9.30680563753012e-210
TTI2	0.706606856652403	0.687080607283617	0.0407382181075391	5.8897514069923	0.241768493279154	1.04147585402331e-08	0.809125610853878	35.2602525086236	1.79299002479306e-14
MAK16	6.81525866676115	6.64425444048097	0.356771407347123	79.9323342979837	2.97149280778103	1.515316942259e-203	0.00320466050233938	6459.59290691146	2.28911601939165e-246
MPZL1	0.791928384851688	0.730704944277719	0.12773235803202	4.97022855925851	0.601511099072854	1.12914169389122e-06	0.547956305900535	28.0441405703683	6.90813589750644e-12
